entryValidBit, t0, hostName, IP Addr, First Line, t1, t2, t3, (t2 - t1), (t3 - t2)
true, Tue Mar 27 21:47:42 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332899287285, 1332899302295, 1332899302890, 15010, 595
true, Tue Mar 27 22:18:22 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332901102965, 1332901102972, 1332901102983, 7, 11
true, Tue Mar 27 22:18:22 EDT 2012, www.google.com, 74.125.45.147, HTTP/1.0 200 OK, 1332901102999, 1332901103001, 1332901103049, 2, 48
true, Tue Mar 27 22:18:22 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332901103072, 1332901103080, 1332901103194, 8, 114
true, Tue Mar 27 22:18:22 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332901103194, 1332901103222, 1332901103583, 28, 361
true, Tue Mar 27 22:18:22 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332901103583, 1332901103754, 1332901103924, 171, 170
true, Tue Mar 27 22:18:22 EDT 2012, www.youtube.com, 74.125.47.91, HTTP/1.0 200 OK, 1332901104176, 1332901104183, 1332901104234, 7, 51
true, Tue Mar 27 22:18:22 EDT 2012, www.facebook.com, 69.171.229.16, HTTP/1.1 400 Bad Request, 1332901104255, 1332901104262, 1332901104653, 7, 391
true, Tue Mar 27 22:18:22 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332901104653, 1332901104770, 1332901104995, 117, 225
true, Tue Mar 27 22:18:22 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332901104996, 1332901104996, 1332901105275, 0, 279
true, Tue Mar 27 22:18:22 EDT 2012, www.bbc.co.uk, 212.58.244.67, HTTP/1.1 404 Not Found, 1332901105510, 1332901106631, 1332901106855, 1121, 224
true, Tue Mar 27 22:18:22 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332901118139, 1332901118570, 1332901118849, 431, 279
true, Tue Mar 27 22:18:22 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332901118849, 1332901119205, 1332901119574, 356, 369
true, Tue Mar 27 22:18:22 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332901119574, 1332901119575, 1332901119765, 1, 190
true, Tue Mar 27 22:18:22 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332901119933, 1332901120422, 1332901120894, 489, 472
true, Tue Mar 27 22:18:22 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332901120895, 1332901121144, 1332901121642, 249, 498
true, Tue Mar 27 22:18:22 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332901121642, 1332901123898, 1332901124317, 2256, 419
true, Tue Mar 27 22:18:22 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332901124317, 1332901124443, 1332901124711, 126, 268
true, Tue Mar 27 22:18:22 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332901124711, 1332901124774, 1332901124943, 63, 169
true, Tue Mar 27 22:18:22 EDT 2012, www.umn.edu, 134.84.119.207, HTTP/1.1 302 Found, 1332901124943, 1332901124987, 1332901125075, 44, 88
true, Tue Mar 27 22:18:22 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332901125075, 1332901125076, 1332901125160, 1, 84
true, Tue Mar 27 22:18:22 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332901125243, 1332901125652, 1332901126266, 409, 614
true, Tue Mar 27 22:18:22 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332901126565, 1332901126566, 1332901126888, 1, 322
true, Tue Mar 27 22:18:22 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332901127370, 1332901127371, 1332901127787, 1, 416
true, Tue Mar 27 22:18:22 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332901127787, 1332901128123, 1332901128562, 336, 439
true, Tue Mar 27 22:18:22 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332901128562, 1332901128563, 1332901129170, 1, 607
true, Tue Mar 27 22:18:22 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332901129170, 1332901129970, 1332901130537, 800, 567
true, Tue Mar 27 22:18:22 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332901130537, 1332901145547, 1332901146141, 15010, 594
true, Tue Mar 27 22:49:06 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332902946211, 1332902946217, 1332902946230, 6, 13
true, Tue Mar 27 22:49:06 EDT 2012, www.google.com, 173.194.73.147, HTTP/1.0 200 OK, 1332902946246, 1332902946247, 1332902946321, 1, 74
true, Tue Mar 27 22:49:06 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332902946352, 1332902946356, 1332902946470, 4, 114
true, Tue Mar 27 22:49:06 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332902946471, 1332902946499, 1332902946574, 28, 75
true, Tue Mar 27 22:49:06 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332902946574, 1332902946663, 1332902946832, 89, 169
true, Tue Mar 27 22:49:06 EDT 2012, www.youtube.com, 74.125.45.91, HTTP/1.0 200 OK, 1332902947001, 1332902947002, 1332902947049, 1, 47
true, Tue Mar 27 22:49:06 EDT 2012, www.facebook.com, 69.171.228.12, HTTP/1.1 400 Bad Request, 1332902947070, 1332902947072, 1332902947285, 2, 213
true, Tue Mar 27 22:49:06 EDT 2012, www.ox.ac.uk, 163.1.60.42, HTTP/1.1 404 Not Found, 1332902947285, 1332902947404, 1332902947629, 119, 225
true, Tue Mar 27 22:49:06 EDT 2012, www.cam.ac.uk, 131.111.8.46, HTTP/1.1 200 OK, 1332902947629, 1332902947631, 1332902948773, 2, 1142
true, Tue Mar 27 22:49:06 EDT 2012, www.bbc.co.uk, 212.58.244.67, HTTP/1.1 404 Not Found, 1332902949006, 1332902949214, 1332902949440, 208, 226
true, Tue Mar 27 22:49:06 EDT 2012, www.unicamp.br, 143.106.10.30, HTTP/1.1 200 OK, 1332902960588, 1332902960893, 1332902961172, 305, 279
true, Tue Mar 27 22:49:06 EDT 2012, www2.planalto.gov.br, 189.9.34.12, HTTP/1.1 301 Moved Permanently, 1332902961172, 1332902961460, 1332902961837, 288, 377
true, Tue Mar 27 22:49:06 EDT 2012, www.unam.mx, 132.248.10.44, HTTP/1.1 200 OK, 1332902961838, 1332902961936, 1332902962126, 98, 190
true, Tue Mar 27 22:49:06 EDT 2012, sydney.edu.au, 129.78.5.11, HTTP/1.1 301 Moved Permanently, 1332902962293, 1332902962549, 1332902963022, 256, 473
true, Tue Mar 27 22:49:06 EDT 2012, www.unimelb.edu.au, 128.250.148.40, HTTP/1.1 200 OK, 1332902963022, 1332902963289, 1332902963786, 267, 497
true, Tue Mar 27 22:49:06 EDT 2012, www.auckland.ac.nz, 130.216.11.141, HTTP/1.1 200 OK, 1332902963787, 1332902964435, 1332902964859, 648, 424
true, Tue Mar 27 22:49:06 EDT 2012, www.alaska.edu, 137.229.114.19, HTTP/1.1 400 Bad request (missing host header)., 1332902964859, 1332902965004, 1332902965271, 145, 267
true, Tue Mar 27 22:49:06 EDT 2012, www.colorado.edu, 128.138.129.98, HTTP/1.1 301 Moved Permanently, 1332902965271, 1332902965335, 1332902965502, 64, 167
true, Tue Mar 27 22:49:06 EDT 2012, www.umn.edu, 134.84.119.7, HTTP/1.1 302 Found, 1332902965503, 1332902965548, 1332902965636, 45, 88
true, Tue Mar 27 22:49:06 EDT 2012, wustl.edu, 128.252.87.149, HTTP/1.1 200 OK, 1332902965637, 1332902965690, 1332902965776, 53, 86
true, Tue Mar 27 22:49:06 EDT 2012, www.ksu.edu.sa, 212.138.39.90, HTTP/1.1 403 Forbidden ( The server denied the specified Uniform Resource Locator (URL). Contact the server administrator.  ), 1332902965858, 1332902966041, 1332902966479, 183, 438
true, Tue Mar 27 22:49:06 EDT 2012, www.msu.ru, 93.180.0.18, HTTP/1.1 200 OK, 1332902966698, 1332902966851, 1332902967171, 153, 320
true, Tue Mar 27 22:49:06 EDT 2012, www.u-tokyo.ac.jp, 59.106.161.11, HTTP/1.1 302 Moved Temporarily, 1332902967651, 1332902967939, 1332902968333, 288, 394
true, Tue Mar 27 22:49:06 EDT 2012, www.nankai.edu.cn, 202.113.16.33, HTTP/1.1 200 OK, 1332902968334, 1332902968558, 1332902968996, 224, 438
true, Tue Mar 27 22:49:06 EDT 2012, www.unisa.ac.za, 163.200.81.116, HTTP/1.1 302 Found, 1332902968997, 1332902969301, 1332902969906, 304, 605
true, Tue Mar 27 22:49:06 EDT 2012, www.shenyang.gov.cn, 61.161.137.46, HTTP/1.1 505 HTTP Version Not Supported, 1332902969906, 1332902970817, 1332902974383, 911, 3566
true, Tue Mar 27 22:49:06 EDT 2012, english.dl.gov.cn, 124.93.228.74, HTTP/1.0 404 Not Found, 1332902974383, 1332902989392, 1332902989987, 15009, 595
true, Tue Mar 27 23:19:50 EDT 2012, www.unc.edu, 152.19.240.120, HTTP/1.1 200 OK, 1332904790065, 1332904790072, 1332904790084, 7, 12
true, Tue Mar 27 23:19:50 EDT 2012, www.google.com, 74.125.45.105, HTTP/1.0 200 OK, 1332904790100, 1332904790101, 1332904790153, 1, 52
true, Tue Mar 27 23:19:50 EDT 2012, www.wikipedia.org, 208.80.154.225, HTTP/1.0 400 Bad Request, 1332904790174, 1332904790182, 1332904790296, 8, 114
true, Tue Mar 27 23:19:50 EDT 2012, www.harvard.edu, 69.172.200.24, HTTP/1.1 404 Not Found, 1332904790296, 1332904790321, 1332904790393, 25, 72
true, Tue Mar 27 23:19:50 EDT 2012, www.stanford.edu, 171.64.13.26, HTTP/1.1 200 OK, 1332904790393, 1332904790486, 1332904790656, 93, 170
true, Tue Mar 27 23:19:50 EDT 2012, www.youtube.com, 173.194.37.5, HTTP/1.0 200 OK, 1332904790825, 1332904790849, 1332904790934, 24, 85
